,UserId,VenueId,TimeZone,Latitude,Longitude,Category,City,CountryCode,Time,Date,Local_Time,L1_Category,RegionId,R_Latitude,R_Longitude,#checked_region,active_regionId_1,active_regionId_2,time_sort,Local_Time_True
32518,206607,4cccd30c566aa093154424fd,-420,33.510242,-112.0282,Burger Joint,Phoenix,US,1:34:28,2012404,2012/4/4 1:34,Food,1,33.4931607434555,-112.00071044502614,4,1,-1,2012-04-04 01:34:00,2012-04-03 18:34:00
4021,5303,4abecd66f964a520f88f20e3,-420,33.538381,-112.183016,German Restaurant,Phoenix,US,1:36:56,2012404,2012/4/4 1:36,Food,2,33.5951913539823,-112.15487550884956,7,4,-1,2012-04-04 01:36:00,2012-04-03 18:36:00
29289,157821,4c43db8af05e952170e3e3b3,-420,33.538813,-112.20493700000002,Miscellaneous Shop,Phoenix,US,1:41:21,2012404,2012/4/4 1:41,Shop & Service,0,33.5040619112426,-112.25862841420118,5,0,-1,2012-04-04 01:41:00,2012-04-03 18:41:00
2653,2899,4b749156f964a52098e42de3,-420,33.430832,-112.044411,Rental Car Location,Phoenix,US,1:41:11,2012404,2012/4/4 1:41,Travel & Transport,3,33.459221058139526,-112.07305906104652,2,3,-1,2012-04-04 01:41:00,2012-04-03 18:41:00
12021,28379,4b155041f964a52038b023e3,-420,33.527515,-112.262635,College Football Field,Phoenix,US,1:47:06,2012404,2012/4/4 1:47,College & University,0,33.5040619112426,-112.25862841420118,5,6,-1,2012-04-04 01:47:00,2012-04-03 18:47:00
32208,203880,4e8a490fdab4414a6b0172e1,-420,33.661436,-112.077445,Home (private),Phoenix,US,1:56:34,2012404,2012/4/4 1:56,Residence,8,33.64824537209302,-112.09229006976744,3,8,-1,2012-04-04 01:56:00,2012-04-03 18:56:00
1482,233,4c5750ee2308be9ac3ef586c,-420,33.393908,-111.959419,Office,Phoenix,US,1:58:42,2012404,2012/4/4 1:58,Professional & Other Places,6,33.41852281040892,-111.98156154646841,7,6,-1,2012-04-04 01:58:00,2012-04-03 18:58:00
7733,17128,4a82c5cdf964a52054f91fe3,-420,33.448165,-111.98802,Light Rail,Phoenix,US,1:58:20,2012404,2012/4/4 1:58,Travel & Transport,6,33.41852281040892,-111.98156154646841,9,3,5,2012-04-04 01:58:00,2012-04-03 18:58:00
30511,174331,4b496a57f964a5206e6f26e3,-420,33.486101,-112.122998,Strip Club,Phoenix,US,1:59:03,2012404,2012/4/4 1:59,Nightlife Spot,3,33.459221058139526,-112.07305906104652,4,3,4,2012-04-04 01:59:00,2012-04-03 18:59:00
1483,233,4f0fa5b6e4b0044a216c838c,-420,33.394415,-111.959792,Office,Phoenix,US,1:59:05,2012404,2012/4/4 1:59,Professional & Other Places,6,33.41852281040892,-111.98156154646841,7,6,-1,2012-04-04 01:59:00,2012-04-03 18:59:00
28882,155888,4b155042f964a52039b023e3,-420,33.531879,-112.261133,Hockey Arena,Phoenix,US,2:03:58,2012404,2012/4/4 2:03,Arts & Entertainment,0,33.5040619112426,-112.25862841420118,3,6,-1,2012-04-04 02:03:00,2012-04-03 19:03:00
23176,92745,4bec73c249430f4721bd07d2,-420,33.481872,-112.088136,College Auditorium,Phoenix,US,2:05:43,2012404,2012/4/4 2:05,College & University,3,33.459221058139526,-112.07305906104652,5,3,-1,2012-04-04 02:05:00,2012-04-03 19:05:00
9287,19831,4b673cd1f964a52012432be3,-420,33.667689,-112.122935,Fast Food Restaurant,Phoenix,US,2:09:49,2012404,2012/4/4 2:09,Food,8,33.64824537209302,-112.09229006976744,8,8,-1,2012-04-04 02:09:00,2012-04-03 19:09:00
25805,118321,4bd0fc8541b9ef3b6a51fbe5,-420,33.494895,-112.001581,American Restaurant,Phoenix,US,2:10:14,2012404,2012/4/4 2:10,Food,1,33.4931607434555,-112.00071044502614,3,5,-1,2012-04-04 02:10:00,2012-04-03 19:10:00
29290,157821,4c57b4c4744a0f47f2b0c9cb,-420,33.533882,-112.205764,Residential Building (Apartment / Condo),Phoenix,US,2:13:28,2012404,2012/4/4 2:13,Residence,0,33.5040619112426,-112.25862841420118,5,0,-1,2012-04-04 02:13:00,2012-04-03 19:13:00
7734,17128,4abd5667f964a520cb8920e3,-420,33.448853,-112.073931,Train Station,Phoenix,US,2:15:39,2012404,2012/4/4 2:15,Travel & Transport,3,33.459221058139526,-112.07305906104652,9,3,5,2012-04-04 02:15:00,2012-04-03 19:15:00
6815,13301,4f7baef5e4b04f0337d694f7,-420,33.449642,-112.082303,Automotive Shop,Phoenix,US,2:16:42,2012404,2012/4/4 2:16,Shop & Service,3,33.459221058139526,-112.07305906104652,5,3,4,2012-04-04 02:16:00,2012-04-03 19:16:00
7735,17128,4c86832974d7b60cb7c9a4d8,-420,33.44812,-112.074934,Burger Joint,Phoenix,US,2:18:36,2012404,2012/4/4 2:18,Food,3,33.459221058139526,-112.07305906104652,9,3,5,2012-04-04 02:18:00,2012-04-03 19:18:00
2654,2899,4eec833abe7b6d62ff63c395,-420,33.44951,-112.073082,Hotel,Phoenix,US,2:25:32,2012404,2012/4/4 2:25,Travel & Transport,3,33.459221058139526,-112.07305906104652,2,3,-1,2012-04-04 02:25:00,2012-04-03 19:25:00
15561,46785,4c01e39c27dcc9285757e152,-420,33.458791,-112.077595,Mediterranean Restaurant,Phoenix,US,2:28:08,2012404,2012/4/4 2:28,Food,3,33.459221058139526,-112.07305906104652,6,3,-1,2012-04-04 02:28:00,2012-04-03 19:28:00
7736,17128,4acf3fe9f964a520e5d220e3,-420,33.447728000000005,-112.075071,Light Rail,Phoenix,US,2:30:12,2012404,2012/4/4 2:30,Travel & Transport,3,33.459221058139526,-112.07305906104652,9,3,5,2012-04-04 02:30:00,2012-04-03 19:30:00
29758,165834,4dfe3f79183806202654a639,-420,33.55249,-112.099123,Mexican Restaurant,Phoenix,US,2:35:10,2012404,2012/4/4 2:35,Food,4,33.52096371989529,-112.0698587486911,6,1,-1,2012-04-04 02:35:00,2012-04-03 19:35:00
32800,212277,4b33dacbf964a520a42025e3,-420,33.600814,-111.976658,Electronics Store,Phoenix,US,2:36:09,2012404,2012/4/4 2:36,Shop & Service,5,33.60813345192308,-111.99399652884615,3,5,-1,2012-04-04 02:36:00,2012-04-03 19:36:00
14342,39360,4f2cdbb0e4b03caf52386d8c,-420,33.546603000000005,-112.065522,Home (private),Phoenix,US,2:38:58,2012404,2012/4/4 2:38,Residence,4,33.52096371989529,-112.0698587486911,7,4,-1,2012-04-04 02:38:00,2012-04-03 19:38:00
33699,227576,4b155042f964a52039b023e3,-420,33.531879,-112.261133,Hockey Arena,Phoenix,US,2:48:57,2012404,2012/4/4 2:48,Arts & Entertainment,0,33.5040619112426,-112.25862841420118,5,2,-1,2012-04-04 02:48:00,2012-04-03 19:48:00
16379,48796,4a6cb933f964a5206ad11fe3,-420,33.552696000000005,-112.181686,American Restaurant,Phoenix,US,2:49:39,2012404,2012/4/4 2:49,Food,2,33.5951913539823,-112.15487550884956,8,3,7,2012-04-04 02:49:00,2012-04-03 19:49:00
3766,5266,4bf49df1e5eba59320f01f90,-420,33.503024,-112.065675,Tanning Salon,Phoenix,US,2:50:55,2012404,2012/4/4 2:50,Shop & Service,4,33.52096371989529,-112.0698587486911,6,4,-1,2012-04-04 02:50:00,2012-04-03 19:50:00
14067,37945,4e653b5bd164ddd5e6f57db4,-420,33.476014,-112.101291,Home (private),Phoenix,US,3:01:22,2012404,2012/4/4 3:01,Residence,3,33.459221058139526,-112.07305906104652,5,3,6,2012-04-04 03:01:00,2012-04-03 20:01:00
5304,11185,4b2c3701f964a520efc324e3,-420,33.662059,-112.116761,Burger Joint,Phoenix,US,3:02:49,2012404,2012/4/4 3:02,Food,8,33.64824537209302,-112.09229006976744,9,4,-1,2012-04-04 03:02:00,2012-04-03 20:02:00
15454,46745,4f77fbade4b06ff836b89b3c,-420,33.570124,-112.053599,Home (private),Phoenix,US,3:04:59,2012404,2012/4/4 3:04,Residence,4,33.52096371989529,-112.0698587486911,7,4,-1,2012-04-04 03:04:00,2012-04-03 20:04:00
32382,206461,4b808240f964a520a07830e3,-420,33.639901,-112.067639,Burger Joint,Phoenix,US,3:05:28,2012404,2012/4/4 3:05,Food,8,33.64824537209302,-112.09229006976744,5,2,-1,2012-04-04 03:05:00,2012-04-03 20:05:00
26850,130716,4b5f8695f964a52089bf29e3,-420,33.551616,-112.179672,Department Store,Phoenix,US,3:07:09,2012404,2012/4/4 3:07,Shop & Service,2,33.5951913539823,-112.15487550884956,6,2,4,2012-04-04 03:07:00,2012-04-03 20:07:00
16294,48765,4d5ef64f865a224bc4b69885,-420,33.542149,-112.089368,Home (private),Phoenix,US,3:08:49,2012404,2012/4/4 3:08,Residence,4,33.52096371989529,-112.0698587486911,5,4,-1,2012-04-04 03:08:00,2012-04-03 20:08:00
3767,5266,44e119a0f964a52014371fe3,-420,33.50273,-112.064652,Gay Bar,Phoenix,US,3:10:16,2012404,2012/4/4 3:10,Nightlife Spot,4,33.52096371989529,-112.0698587486911,6,4,-1,2012-04-04 03:10:00,2012-04-03 20:10:00
7737,17128,4a9ea594f964a520c23a20e3,-420,33.446263,-112.069302,Light Rail,Phoenix,US,3:12:24,2012404,2012/4/4 3:12,Travel & Transport,3,33.459221058139526,-112.07305906104652,9,3,5,2012-04-04 03:12:00,2012-04-03 20:12:00
7738,17128,4a750c0af964a52060e01fe3,-420,33.449222,-112.069722,Convention Center,Phoenix,US,3:13:38,2012404,2012/4/4 3:13,Professional & Other Places,3,33.459221058139526,-112.07305906104652,9,3,5,2012-04-04 03:13:00,2012-04-03 20:13:00
32383,206461,4c4cea15f5afa593347ab2d6,-420,33.638813,-112.069111,Department Store,Phoenix,US,3:34:37,2012404,2012/4/4 3:34,Shop & Service,8,33.64824537209302,-112.09229006976744,5,2,-1,2012-04-04 03:34:00,2012-04-03 20:34:00
26120,120997,4d9e33c20efda0934b2cac28,-420,33.522971000000005,-112.049389,Sports Bar,Phoenix,US,3:36:57,2012404,2012/4/4 3:36,Nightlife Spot,4,33.52096371989529,-112.0698587486911,3,4,-1,2012-04-04 03:36:00,2012-04-03 20:36:00
25852,118362,4ade0262f964a5204e6721e3,-420,33.449234000000004,-112.076505,General Entertainment,Phoenix,US,3:38:02,2012404,2012/4/4 3:38,Arts & Entertainment,3,33.459221058139526,-112.07305906104652,5,3,2,2012-04-04 03:38:00,2012-04-03 20:38:00
1925,647,4d2dd4f1aa5c6ea89297b004,-420,33.386446,-111.967721,Other Great Outdoors,Phoenix,US,3:41:11,2012404,2012/4/4 3:41,Outdoors & Recreation,6,33.41852281040892,-111.98156154646841,2,6,-1,2012-04-04 03:41:00,2012-04-03 20:41:00
17220,53461,4b523fcff964a520a07227e3,-420,33.538408000000004,-112.18373400000002,Bookstore,Phoenix,US,3:44:20,2012404,2012/4/4 3:44,Shop & Service,2,33.5951913539823,-112.15487550884956,5,2,-1,2012-04-04 03:44:00,2012-04-03 20:44:00
16380,48796,4e9105f0d3e3187fc3280877,-420,33.513635,-112.184751,Home (private),Phoenix,US,3:47:55,2012404,2012/4/4 3:47,Residence,7,33.447427633663374,-112.1794503861386,8,3,7,2012-04-04 03:47:00,2012-04-03 20:47:00
22785,91028,4c44d8c92d3ec9b6b6782fae,-420,33.447601,-112.074344,Bowling Alley,Phoenix,US,3:59:52,2012404,2012/4/4 3:59,Arts & Entertainment,3,33.459221058139526,-112.07305906104652,6,0,-1,2012-04-04 03:59:00,2012-04-03 20:59:00
18157,57386,472eda7ef964a520094c1fe3,-420,33.445515,-112.066748,Baseball Stadium,Phoenix,US,4:12:22,2012404,2012/4/4 4:12,Arts & Entertainment,3,33.459221058139526,-112.07305906104652,5,3,-1,2012-04-04 04:12:00,2012-04-03 21:12:00
25806,118321,4b3d4b4ef964a520ca9125e3,-420,33.581478000000004,-111.979103,Grocery Store,Phoenix,US,4:19:58,2012404,2012/4/4 4:19,Shop & Service,5,33.60813345192308,-111.99399652884615,3,5,-1,2012-04-04 04:19:00,2012-04-03 21:19:00
1485,233,4e8266b56da143f6f623e528,-420,33.393574,-111.964951,Other Great Outdoors,Phoenix,US,4:24:33,2012404,2012/4/4 4:24,Outdoors & Recreation,6,33.41852281040892,-111.98156154646841,7,6,-1,2012-04-04 04:24:00,2012-04-03 21:24:00
32384,206461,4b11d511f964a520a58523e3,-420,33.597462,-112.150016,Grocery Store,Phoenix,US,4:36:35,2012404,2012/4/4 4:36,Shop & Service,2,33.5951913539823,-112.15487550884956,5,2,-1,2012-04-04 04:36:00,2012-04-03 21:36:00
14822,43232,4f400706e4b08b2472905ec8,-420,33.532775,-112.047593,Neighborhood,Phoenix,US,4:37:20,2012404,2012/4/4 4:37,Outdoors & Recreation,4,33.52096371989529,-112.0698587486911,7,4,-1,2012-04-04 04:37:00,2012-04-03 21:37:00
18018,55751,4bdab3573904a593710d479e,-420,33.434306,-112.207918,Tech Startup,Phoenix,US,4:53:27,2012404,2012/4/4 4:53,Professional & Other Places,7,33.447427633663374,-112.1794503861386,7,8,2,2012-04-04 04:53:00,2012-04-03 21:53:00
9113,18908,4c049930f56c2d7f4e831e66,-420,33.504868,-111.946287,Home (private),Phoenix,US,4:54:17,2012404,2012/4/4 4:54,Residence,1,33.4931607434555,-112.00071044502614,6,1,-1,2012-04-04 04:54:00,2012-04-03 21:54:00
6345,12164,4c7828ec748cb71390fb3568,-420,33.622829,-112.113214,Home (private),Phoenix,US,4:54:13,2012404,2012/4/4 4:54,Residence,8,33.64824537209302,-112.09229006976744,3,8,5,2012-04-04 04:54:00,2012-04-03 21:54:00
7739,17128,4a750c0af964a52060e01fe3,-420,33.449222,-112.069722,Convention Center,Phoenix,US,4:57:31,2012404,2012/4/4 4:57,Professional & Other Places,3,33.459221058139526,-112.07305906104652,9,3,5,2012-04-04 04:57:00,2012-04-03 21:57:00
16110,48761,4b3fed0ef964a52043b225e3,-420,33.508874,-112.083721,Gay Bar,Phoenix,US,4:59:57,2012404,2012/4/4 4:59,Nightlife Spot,4,33.52096371989529,-112.0698587486911,6,4,-1,2012-04-04 04:59:00,2012-04-03 21:59:00
29159,157710,413ba880f964a520891b1fe3,-420,33.487399,-112.08238500000002,Rock Club,Phoenix,US,5:30:59,2012404,2012/4/4 5:30,Arts & Entertainment,3,33.459221058139526,-112.07305906104652,6,4,7,2012-04-04 05:30:00,2012-04-03 22:30:00
10832,24268,4a5e773bf964a520a0be1fe3,-420,33.506888000000004,-112.037276,Gym / Fitness Center,Phoenix,US,5:36:52,2012404,2012/4/4 5:36,Outdoors & Recreation,4,33.52096371989529,-112.0698587486911,3,1,-1,2012-04-04 05:36:00,2012-04-03 22:36:00
17096,52510,4a7f61d9f964a520daf31fe3,-420,33.510413,-112.266476,Department Store,Phoenix,US,5:55:16,2012404,2012/4/4 5:55,Shop & Service,0,33.5040619112426,-112.25862841420118,3,0,-1,2012-04-04 05:55:00,2012-04-03 22:55:00
17097,52510,4b1c4b7bf964a520a70524e3,-420,33.50891,-112.265553,Fast Food Restaurant,Phoenix,US,6:16:54,2012404,2012/4/4 6:16,Food,0,33.5040619112426,-112.25862841420118,3,0,-1,2012-04-04 06:16:00,2012-04-03 23:16:00
20958,74252,4e6f8bdda809952e23e9c3cf,-420,33.480920000000005,-112.017829,Home (private),Phoenix,US,6:17:08,2012404,2012/4/4 6:17,Residence,1,33.4931607434555,-112.00071044502614,4,1,-1,2012-04-04 06:17:00,2012-04-03 23:17:00
25453,114596,44e0acc6f964a52008371fe3,-420,33.422944,-111.951783,Restaurant,Phoenix,US,6:26:11,2012404,2012/4/4 6:26,Food,6,33.41852281040892,-111.98156154646841,2,6,-1,2012-04-04 06:26:00,2012-04-03 23:26:00
21563,82387,4f642e55e4b036e3e7baaf0d,-420,33.663666,-112.065522,Home (private),Phoenix,US,6:29:45,2012404,2012/4/4 6:29,Residence,8,33.64824537209302,-112.09229006976744,8,8,-1,2012-04-04 06:29:00,2012-04-03 23:29:00
18194,58384,4c44d8c92d3ec9b6b6782fae,-420,33.447601,-112.074344,Bowling Alley,Phoenix,US,6:57:40,2012404,2012/4/4 6:57,Arts & Entertainment,3,33.459221058139526,-112.07305906104652,6,0,-1,2012-04-04 06:57:00,2012-04-03 23:57:00
32498,206542,4df969e2d22d964c6b9a1f38,-420,33.456845,-111.967215,Residential Building (Apartment / Condo),Phoenix,US,7:11:32,2012404,2012/4/4 7:11,Residence,6,33.41852281040892,-111.98156154646841,5,6,-1,2012-04-04 07:11:00,2012-04-04 00:11:00
23753,95769,4c0c4e266071a59371aae232,-420,33.542112,-112.263099,Residential Building (Apartment / Condo),Phoenix,US,7:32:18,2012404,2012/4/4 7:32,Residence,0,33.5040619112426,-112.25862841420118,3,0,-1,2012-04-04 07:32:00,2012-04-04 00:32:00
32448,206521,4f07ad40e4b0882d22570418,-420,33.476014,-112.101291,Home (private),Phoenix,US,7:54:45,2012404,2012/4/4 7:54,Residence,3,33.459221058139526,-112.07305906104652,6,3,-1,2012-04-04 07:54:00,2012-04-04 00:54:00
22786,91028,4a7bc3dff964a520c4eb1fe3,-420,33.533124,-112.260875,BBQ Joint,Phoenix,US,8:04:06,2012404,2012/4/4 8:04,Food,0,33.5040619112426,-112.25862841420118,6,0,-1,2012-04-04 08:04:00,2012-04-04 01:04:00
7740,17128,4c85b06347cc224bce9ba39f,-420,33.448251,-112.07376200000002,City,Phoenix,US,8:19:52,2012404,2012/4/4 8:19,Outdoors & Recreation,3,33.459221058139526,-112.07305906104652,9,3,5,2012-04-04 08:19:00,2012-04-04 01:19:00
7741,17128,4a750c0af964a52060e01fe3,-420,33.449222,-112.069722,Convention Center,Phoenix,US,8:20:10,2012404,2012/4/4 8:20,Professional & Other Places,3,33.459221058139526,-112.07305906104652,9,3,5,2012-04-04 08:20:00,2012-04-04 01:20:00
18195,58384,4a7bc3dff964a520c4eb1fe3,-420,33.533124,-112.260875,BBQ Joint,Phoenix,US,9:10:32,2012404,2012/4/4 9:10,Food,0,33.5040619112426,-112.25862841420118,6,0,-1,2012-04-04 09:10:00,2012-04-04 02:10:00
18196,58384,4d7fcbf23633a093baf2969d,-420,33.456502,-112.273548,Sandwich Place,Phoenix,US,9:40:09,2012404,2012/4/4 9:40,Food,0,33.5040619112426,-112.25862841420118,6,0,-1,2012-04-04 09:40:00,2012-04-04 02:40:00
22787,91028,4d7fcbf23633a093baf2969d,-420,33.456502,-112.273548,Sandwich Place,Phoenix,US,9:41:54,2012404,2012/4/4 9:41,Food,0,33.5040619112426,-112.25862841420118,6,0,-1,2012-04-04 09:41:00,2012-04-04 02:41:00
28109,145189,4c450c6fdcd61b8dc1477c56,-420,33.396283000000004,-111.950925,Building,Phoenix,US,10:04:40,2012404,2012/4/4 10:04,Professional & Other Places,6,33.41852281040892,-111.98156154646841,4,6,-1,2012-04-04 10:04:00,2012-04-04 03:04:00
29330,157946,449e9fb9f964a520c0341fe3,-420,33.435624,-112.003066,Airport,Phoenix,US,10:57:57,2012404,2012/4/4 10:57,Travel & Transport,6,33.41852281040892,-111.98156154646841,5,4,-1,2012-04-04 10:57:00,2012-04-04 03:57:00
28266,146970,449e9fb9f964a520c0341fe3,-420,33.435624,-112.003066,Airport,Phoenix,US,12:00:36,2012404,2012/4/4 12:00,Travel & Transport,6,33.41852281040892,-111.98156154646841,3,2,-1,2012-04-04 12:00:00,2012-04-04 05:00:00
8789,18879,4d86fa3c61676dcb90e8aae4,-420,33.524370000000005,-112.024358,Convention Center,Phoenix,US,12:21:55,2012404,2012/4/4 12:21,Professional & Other Places,1,33.4931607434555,-112.00071044502614,2,1,-1,2012-04-04 12:21:00,2012-04-04 05:21:00
19040,63608,4e659602d22d509a3af6a273,-420,33.429967,-111.970592,Office,Phoenix,US,12:37:13,2012404,2012/4/4 12:37,Professional & Other Places,6,33.41852281040892,-111.98156154646841,1,6,-1,2012-04-04 12:37:00,2012-04-04 05:37:00
17603,54936,4c0e91e975f99c748379ecc4,-420,33.446609,-112.006886,Office,Phoenix,US,12:59:08,2012404,2012/4/4 12:59,Professional & Other Places,6,33.41852281040892,-111.98156154646841,2,6,-1,2012-04-04 12:59:00,2012-04-04 05:59:00
15706,47143,4ce1c781ffcf3704e3d22782,-420,33.491577,-112.017829,Home (private),Phoenix,US,13:06:43,2012404,2012/4/4 13:06,Residence,1,33.4931607434555,-112.00071044502614,7,1,-1,2012-04-04 13:06:00,2012-04-04 06:06:00
15707,47143,4e3f5fe652b1a04aff31f558,-420,33.49543,-112.019881,Sandwich Place,Phoenix,US,13:08:40,2012404,2012/4/4 13:08,Food,1,33.4931607434555,-112.00071044502614,7,1,-1,2012-04-04 13:08:00,2012-04-04 06:08:00
15708,47143,4b70d971f964a52087312de3,-420,33.495275,-112.020702,Mexican Restaurant,Phoenix,US,13:09:09,2012404,2012/4/4 13:09,Food,1,33.4931607434555,-112.00071044502614,7,1,-1,2012-04-04 13:09:00,2012-04-04 06:09:00
15709,47143,4adb6b33f964a5203a2721e3,-420,33.495870000000004,-112.020042,Farmers Market,Phoenix,US,13:09:54,2012404,2012/4/4 13:09,Shop & Service,1,33.4931607434555,-112.00071044502614,7,1,-1,2012-04-04 13:09:00,2012-04-04 06:09:00
2651,2899,4b5fa52ff964a5202bc629e3,-420,33.451235,-112.082262,Fast Food Restaurant,Phoenix,US,13:12:55,2012404,2012/4/4 13:12,Food,3,33.459221058139526,-112.07305906104652,2,3,-1,2012-04-04 13:12:00,2012-04-04 06:12:00
23353,93909,4c0eb32e75f99c745482ecc4,-420,33.480842,-111.988739,Office,Phoenix,US,13:14:21,2012404,2012/4/4 13:14,Professional & Other Places,1,33.4931607434555,-112.00071044502614,4,1,-1,2012-04-04 13:14:00,2012-04-04 06:14:00
33422,224223,4c0ec81d7189c9289d11d9b6,-420,33.448497,-112.077445,Home (private),Phoenix,US,13:22:40,2012404,2012/4/4 13:22,Residence,3,33.459221058139526,-112.07305906104652,4,3,-1,2012-04-04 13:22:00,2012-04-04 06:22:00
25697,115947,4dbc16570cb691071c993e8c,-420,33.441181,-111.958889,Office,Phoenix,US,13:29:10,2012404,2012/4/4 13:29,Professional & Other Places,6,33.41852281040892,-111.98156154646841,4,6,-1,2012-04-04 13:29:00,2012-04-04 06:29:00
8852,18884,4bf447fd706e20a1b028a998,-420,33.501528,-112.056681,Office,Phoenix,US,13:31:41,2012404,2012/4/4 13:31,Professional & Other Places,4,33.52096371989529,-112.0698587486911,8,4,-1,2012-04-04 13:31:00,2012-04-04 06:31:00
21507,81651,449e9fb9f964a520c0341fe3,-420,33.435624,-112.003066,Airport,Phoenix,US,13:42:45,2012404,2012/4/4 13:42,Travel & Transport,6,33.41852281040892,-111.98156154646841,2,6,-1,2012-04-04 13:42:00,2012-04-04 06:42:00
15945,47979,4a3260c4f964a520449a1fe3,-420,33.68450900000001,-112.094291,Office,Phoenix,US,13:48:39,2012404,2012/4/4 13:48,Professional & Other Places,8,33.64824537209302,-112.09229006976744,6,4,-1,2012-04-04 13:48:00,2012-04-04 06:48:00
26435,123796,4bdf2124e75c0f47e3fac903,-420,33.44239,-111.954756,Office,Phoenix,US,13:49:14,2012404,2012/4/4 13:49,Professional & Other Places,6,33.41852281040892,-111.98156154646841,7,6,-1,2012-04-04 13:49:00,2012-04-04 06:49:00
15946,47979,4e6f8f9645dd49e0f1d61c0c,-420,33.685210999999995,-112.095127,Event Space,Phoenix,US,13:49:14,2012404,2012/4/4 13:49,Professional & Other Places,8,33.64824537209302,-112.09229006976744,6,4,-1,2012-04-04 13:49:00,2012-04-04 06:49:00
473,168,4c2e27dc260bc9289b341bd3,-420,33.501622999999995,-112.074397,Residential Building (Apartment / Condo),Phoenix,US,13:52:33,2012404,2012/4/4 13:52,Residence,4,33.52096371989529,-112.0698587486911,6,4,-1,2012-04-04 13:52:00,2012-04-04 06:52:00
30094,169984,4dd83121e4cd37c893bfa0b5,-420,33.621598,-112.005905,Home (private),Phoenix,US,13:59:33,2012404,2012/4/4 13:59,Residence,5,33.60813345192308,-111.99399652884615,2,5,-1,2012-04-04 13:59:00,2012-04-04 06:59:00
7730,17128,4a9ea594f964a520c23a20e3,-420,33.446263,-112.069302,Light Rail,Phoenix,US,13:59:03,2012404,2012/4/4 13:59,Travel & Transport,3,33.459221058139526,-112.07305906104652,9,3,5,2012-04-04 13:59:00,2012-04-04 06:59:00
7731,17128,4a82c5cdf964a52054f91fe3,-420,33.448165,-111.98802,Light Rail,Phoenix,US,14:11:43,2012404,2012/4/4 14:11,Travel & Transport,6,33.41852281040892,-111.98156154646841,9,3,5,2012-04-04 14:11:00,2012-04-04 07:11:00
31103,183725,449e9fb9f964a520c0341fe3,-420,33.435624,-112.003066,Airport,Phoenix,US,14:19:39,2012404,2012/4/4 14:19,Travel & Transport,6,33.41852281040892,-111.98156154646841,5,3,-1,2012-04-04 14:19:00,2012-04-04 07:19:00
13856,37691,4de4eca37d8b2547eb3dab1d,-420,33.530333,-112.058195,School,Phoenix,US,14:20:09,2012404,2012/4/4 14:20,Professional & Other Places,4,33.52096371989529,-112.0698587486911,7,4,-1,2012-04-04 14:20:00,2012-04-04 07:20:00
15452,46745,4f77fbade4b06ff836b89b3c,-420,33.570124,-112.053599,Home (private),Phoenix,US,14:22:29,2012404,2012/4/4 14:22,Residence,4,33.52096371989529,-112.0698587486911,7,4,-1,2012-04-04 14:22:00,2012-04-04 07:22:00
